,data,open,high,low,close,Volume,name
173814,20190527,16550,17100,16550,16700,1770044,LG디스플레이
173815,20190528,16850,17000,16700,16900,2031774,LG디스플레이
173816,20190529,16800,16850,16400,16450,1524018,LG디스플레이
173817,20190530,16450,16650,16350,16550,1841176,LG디스플레이
173818,20190531,16500,17300,16450,17100,2085161,LG디스플레이
173819,20190603,16950,17050,16600,16900,2302256,LG디스플레이
173820,20190604,16950,17200,16850,17000,1074366,LG디스플레이
173821,20190605,17250,17400,16800,16850,1591058,LG디스플레이
173822,20190607,16800,17000,16450,16650,2557292,LG디스플레이
173823,20190610,16950,17150,16900,17150,1320810,LG디스플레이
173824,20190611,17200,17550,17150,17500,1523915,LG디스플레이
173825,20190612,17400,17500,17050,17100,1328544,LG디스플레이
173826,20190613,17100,17200,16850,17100,1769613,LG디스플레이
173827,20190614,17050,17050,16900,16950,1482972,LG디스플레이
173828,20190617,17050,17250,17050,17050,1034299,LG디스플레이
173829,20190618,17100,17150,16950,16950,982524,LG디스플레이
173830,20190619,17100,17250,17050,17100,1584603,LG디스플레이
173831,20190620,17400,18350,17400,18300,4157464,LG디스플레이
173832,20190621,18200,18250,17450,17450,3206330,LG디스플레이
173833,20190624,17700,18100,17700,17850,1489583,LG디스플레이
173834,20190625,17850,17950,17600,17600,984232,LG디스플레이
173835,20190626,17600,17900,17550,17550,860611,LG디스플레이
173836,20190627,17650,17900,17550,17750,974475,LG디스플레이
173837,20190628,17800,17950,17650,17850,814263,LG디스플레이
173838,20190701,17800,17850,17200,17500,1637722,LG디스플레이
173839,20190702,17450,17550,17350,17500,839140,LG디스플레이
173840,20190703,17500,17550,17200,17400,1129898,LG디스플레이
173841,20190704,17350,17650,17250,17500,836284,LG디스플레이
173842,20190705,17450,17650,17300,17400,797418,LG디스플레이
173843,20190708,17300,17300,16450,16550,2269949,LG디스플레이
173844,20190709,16600,16800,16400,16500,1305885,LG디스플레이
173845,20190710,16600,17000,16550,16800,1046068,LG디스플레이
173846,20190711,16850,17200,16800,16800,1875575,LG디스플레이
173847,20190712,16900,17150,16800,17050,613410,LG디스플레이
173848,20190715,17050,17150,16900,16950,582972,LG디스플레이
173849,20190716,17050,17300,17000,17150,682521,LG디스플레이
173850,20190717,17200,17250,16800,16950,776484,LG디스플레이
173851,20190718,16900,17100,16600,16750,994155,LG디스플레이
173852,20190719,16550,16900,16350,16800,1984158,LG디스플레이
173853,20190722,16850,17050,16600,16850,710974,LG디스플레이
173854,20190723,17150,17400,17000,17050,1462129,LG디스플레이
173855,20190724,16700,16850,16350,16400,2296540,LG디스플레이
173856,20190725,16450,16500,15900,16050,2580377,LG디스플레이
173857,20190726,15750,15950,15650,15850,1677820,LG디스플레이
173858,20190729,15850,15950,15600,15700,1219896,LG디스플레이
173859,20190730,15600,15850,15600,15750,713947,LG디스플레이
173860,20190731,15100,15100,14250,14500,12170624,LG디스플레이
173861,20190801,14400,14650,14400,14400,2553640,LG디스플레이
173862,20190802,13950,14200,13550,13600,4849174,LG디스플레이
173863,20190805,13400,13450,12700,12950,6358682,LG디스플레이
173864,20190806,12500,13300,12450,12750,4270975,LG디스플레이
173865,20190807,12700,13050,12550,12650,2794093,LG디스플레이
173866,20190808,12850,13150,12750,13000,2283759,LG디스플레이
173867,20190809,13100,13250,12750,12750,2555468,LG디스플레이
173868,20190812,12850,12900,12550,12700,1707366,LG디스플레이
173869,20190813,12700,13150,12650,12650,2127904,LG디스플레이
173870,20190814,12900,13000,12800,12850,1884473,LG디스플레이
173871,20190816,12700,12800,12550,12650,1347119,LG디스플레이
173872,20190819,12850,13000,12750,12900,1449499,LG디스플레이
173873,20190820,13000,13200,12900,13150,1642047,LG디스플레이
173874,20190821,13050,13150,12950,13000,1635870,LG디스플레이
173875,20190822,13000,13150,12900,13000,1842002,LG디스플레이
173876,20190823,12900,13000,12850,12850,922818,LG디스플레이
173877,20190826,12600,12700,12500,12500,1378767,LG디스플레이
173878,20190827,12650,12750,12550,12600,1248555,LG디스플레이
173879,20190828,12700,12750,12500,12750,1133139,LG디스플레이
173880,20190829,12800,13150,12650,13100,1515231,LG디스플레이
173881,20190830,13300,14050,13250,13950,4674155,LG디스플레이
173882,20190902,14200,14500,13850,13900,3080202,LG디스플레이
173883,20190903,13950,14400,13900,14200,2083192,LG디스플레이
173884,20190904,14250,14350,14000,14300,1485830,LG디스플레이
173885,20190905,14500,14650,14050,14150,2807457,LG디스플레이
173886,20190906,14300,14600,14200,14350,2024855,LG디스플레이
173887,20190909,14450,14600,14250,14250,1451731,LG디스플레이
173888,20190910,14350,14450,14200,14250,1085045,LG디스플레이
173889,20190911,14400,14800,14250,14800,3420374,LG디스플레이
173890,20190916,14850,14950,14600,14950,2282128,LG디스플레이
173891,20190917,14900,15100,14600,14700,2299707,LG디스플레이
173892,20190918,14600,14650,14150,14350,3249490,LG디스플레이
173893,20190919,14400,14800,14350,14700,2101971,LG디스플레이
173894,20190920,14750,14800,14500,14600,1484495,LG디스플레이
173895,20190923,14550,14550,14100,14250,2023134,LG디스플레이
173896,20190924,14300,14400,14200,14300,1612079,LG디스플레이
173897,20190925,14250,14350,14100,14150,1450335,LG디스플레이
173898,20190926,14250,14300,13900,14000,1462355,LG디스플레이
173899,20190927,14000,14100,13700,13700,938123,LG디스플레이
173900,20190930,13650,14200,13650,14150,1249666,LG디스플레이
173901,20191001,14150,14250,13950,14050,1141953,LG디스플레이
173902,20191002,13900,14000,13500,13550,1748240,LG디스플레이
173903,20191004,13500,13900,13450,13450,1519099,LG디스플레이
173904,20191007,13500,13650,13250,13450,1248895,LG디스플레이
173905,20191008,13300,13650,13200,13550,1204880,LG디스플레이
173906,20191010,13600,14200,13550,14050,2801585,LG디스플레이
173907,20191011,14300,14350,14100,14200,1440394,LG디스플레이
173908,20191014,14400,14450,14150,14250,1151558,LG디스플레이
173909,20191015,14400,14400,14150,14200,730362,LG디스플레이
173910,20191016,14300,14500,14150,14300,1598714,LG디스플레이
173911,20191017,14350,14450,14100,14150,874163,LG디스플레이
173912,20191018,14200,14300,13950,14000,851310,LG디스플레이
173913,20191021,14000,14600,14000,14550,2544890,LG디스플레이
173914,20191022,14550,14650,14300,14500,1725536,LG디스플레이
173915,20191023,14450,14500,14100,14200,2446112,LG디스플레이
173916,20191024,13900,14050,13350,13800,2554816,LG디스플레이
173917,20191025,13800,13900,13500,13700,1328344,LG디스플레이
173918,20191028,13750,14200,13700,13800,1293591,LG디스플레이
173919,20191029,13900,14000,13600,13700,1028777,LG디스플레이
173920,20191030,13600,13700,13500,13500,1364216,LG디스플레이
173921,20191031,13550,13800,13500,13650,1263752,LG디스플레이
173922,20191101,13550,13700,13300,13300,1615715,LG디스플레이
173923,20191104,13450,13900,13450,13800,1926460,LG디스플레이
173924,20191105,13850,14600,13850,14550,2978553,LG디스플레이
173925,20191106,14600,14750,14350,14650,1889288,LG디스플레이
173926,20191107,14600,14600,14150,14150,1825253,LG디스플레이
173927,20191108,14300,14700,14050,14500,1614797,LG디스플레이
173928,20191111,14500,14550,14200,14300,1018636,LG디스플레이
173929,20191112,14400,14550,14250,14550,974598,LG디스플레이
173930,20191113,14500,14600,14300,14400,878073,LG디스플레이
173931,20191114,14400,14550,14350,14500,1005907,LG디스플레이
173932,20191115,14450,14600,14400,14550,1246968,LG디스플레이
173933,20191118,14650,14700,14450,14550,846590,LG디스플레이
173934,20191119,14500,14600,14350,14500,1123623,LG디스플레이
173935,20191120,14450,14500,14100,14150,1570833,LG디스플레이
173936,20191121,14050,14150,13700,13800,2103775,LG디스플레이
173937,20191122,13750,13800,13500,13550,1732485,LG디스플레이
173938,20191125,13550,13850,13550,13700,853946,LG디스플레이
173939,20191126,13800,14300,13750,14150,2153368,LG디스플레이
173940,20191127,14200,14250,13900,13950,1099012,LG디스플레이
173941,20191128,13900,14800,13850,14750,4722787,LG디스플레이
173942,20191129,14850,15250,14600,14700,3430664,LG디스플레이
173943,20191202,15000,15050,14700,14950,2782763,LG디스플레이
173944,20191203,14750,15000,14550,15000,1435941,LG디스플레이
173945,20191204,14750,14800,14450,14500,2570783,LG디스플레이
173946,20191205,14650,15000,14650,14750,1932565,LG디스플레이
173947,20191206,14900,15000,14600,14700,1788416,LG디스플레이
173948,20191209,15000,16100,15000,16100,7738658,LG디스플레이
173949,20191210,16200,16300,15950,16200,2599391,LG디스플레이
173950,20191211,16150,16250,15750,15800,1811847,LG디스플레이
173951,20191212,15950,16150,15700,16050,2758120,LG디스플레이
173952,20191213,16300,16350,15850,15950,2206132,LG디스플레이
173953,20191216,15950,16450,15950,16350,2914872,LG디스플레이
173954,20191217,16300,16450,15900,16350,2338262,LG디스플레이
173955,20191218,16350,16400,16050,16150,1573974,LG디스플레이
173956,20191219,16150,16250,15900,16100,1190264,LG디스플레이
173957,20191220,16150,16300,16000,16200,1548242,LG디스플레이
173958,20191223,16350,16350,16000,16000,961050,LG디스플레이
173959,20191224,16050,16050,15600,15650,1571099,LG디스플레이
173960,20191226,15700,15900,15650,15850,1107830,LG디스플레이
173961,20191227,15850,16400,15850,16350,1802944,LG디스플레이
173962,20191230,16350,16600,16200,16250,1275118,LG디스플레이
173963,20200102,16450,16500,16250,16350,1240852,LG디스플레이
173964,20200103,16550,16800,16200,16250,2113024,LG디스플레이
173965,20200106,16050,16350,15950,16000,1346891,LG디스플레이
173966,20200107,16100,16700,16100,16350,2202019,LG디스플레이
173967,20200108,16200,16250,15650,15650,2625706,LG디스플레이
173968,20200109,16000,16100,15600,15750,3099582,LG디스플레이
173969,20200110,15700,16050,15700,15900,1696259,LG디스플레이
173970,20200113,15900,16050,15200,15400,3659196,LG디스플레이
173971,20200114,15450,15750,15400,15700,2393726,LG디스플레이
173972,20200115,15700,15700,15400,15600,1196754,LG디스플레이
173973,20200116,15550,15550,15250,15550,1745423,LG디스플레이
173974,20200117,15650,15900,15550,15850,1926320,LG디스플레이
173975,20200120,15900,15950,15250,15250,2865369,LG디스플레이
173976,20200121,15300,15550,15250,15300,1146667,LG디스플레이
173977,20200122,15300,15400,15050,15150,1997654,LG디스플레이
173978,20200123,15200,15200,14800,14850,1716780,LG디스플레이
173979,20200128,14500,14850,14450,14600,2275666,LG디스플레이
173980,20200129,14750,15050,14700,14800,1472424,LG디스플레이
173981,20200130,14850,15050,14450,14750,2229929,LG디스플레이
173982,20200131,14800,15550,14800,15400,4270468,LG디스플레이
173983,20200203,15100,15400,14750,15050,3261314,LG디스플레이
173984,20200204,15100,16000,15100,16000,4247243,LG디스플레이
173985,20200205,16150,16200,15750,15900,2905980,LG디스플레이
173986,20200206,16200,16650,16150,16600,3835888,LG디스플레이
173987,20200207,16600,16600,16000,16200,2317412,LG디스플레이
173988,20200210,16200,16250,15950,16150,1594189,LG디스플레이
173989,20200211,16250,16300,16050,16150,1307839,LG디스플레이
173990,20200212,16300,16650,16200,16350,2712631,LG디스플레이
173991,20200213,16500,16500,15750,15900,3096940,LG디스플레이
173992,20200214,15950,16000,15700,15800,1721399,LG디스플레이
173993,20200217,15850,16000,15650,15750,1235520,LG디스플레이
173994,20200218,15800,16400,15600,15600,3194637,LG디스플레이
173995,20200219,15650,15900,15600,15700,1709576,LG디스플레이
173996,20200220,15900,15950,15300,15400,2070740,LG디스플레이
173997,20200221,15100,15500,15050,15100,2081392,LG디스플레이
173998,20200224,14900,15100,14800,14800,2347179,LG디스플레이
173999,20200225,14900,15150,14700,14800,1925059,LG디스플레이
174000,20200226,14700,14850,14450,14550,1838802,LG디스플레이
174001,20200227,14550,14700,14050,14250,2731762,LG디스플레이
174002,20200228,14050,14150,13500,13600,3704643,LG디스플레이
174003,20200302,13750,13850,13400,13500,2508960,LG디스플레이
174004,20200303,13900,14100,13800,13900,2827212,LG디스플레이
174005,20200304,13850,14200,13850,14100,2324958,LG디스플레이
174006,20200305,14350,14350,14050,14300,2516672,LG디스플레이
174007,20200306,14050,14200,13950,14150,2261298,LG디스플레이
174008,20200309,13800,13850,12950,13050,3743057,LG디스플레이
174009,20200310,12800,13100,12700,13000,4297047,LG디스플레이
174010,20200311,13050,13300,12700,12950,3365107,LG디스플레이
174011,20200312,12850,12900,11800,12100,5584879,LG디스플레이
174012,20200313,10750,11650,10500,11300,8381686,LG디스플레이
174013,20200316,11500,11650,10800,10800,4055023,LG디스플레이
174014,20200317,10350,11050,10200,10700,3458139,LG디스플레이
174015,20200318,10850,11050,9980,9980,3593393,LG디스플레이
174016,20200319,10200,10350,8850,8900,7779555,LG디스플레이
174017,20200320,9100,10300,9100,10300,4192287,LG디스플레이
174018,20200323,9500,9720,9210,9370,3396532,LG디스플레이
174019,20200324,9610,10250,9500,10250,3739858,LG디스플레이
174020,20200325,10750,10950,10450,10750,4920992,LG디스플레이
174021,20200326,10850,11300,10500,10750,4403332,LG디스플레이
174022,20200327,11250,12050,10750,11250,5865020,LG디스플레이
174023,20200330,10850,11200,10650,11150,3023712,LG디스플레이
174024,20200331,11300,11400,10800,11100,2880302,LG디스플레이
174025,20200401,10900,11100,10600,10600,2231413,LG디스플레이
174026,20200402,10600,10900,10450,10900,1811635,LG디스플레이
174027,20200403,10850,11000,10500,10650,1872529,LG디스플레이
174028,20200406,10700,11150,10700,11100,1901519,LG디스플레이
174029,20200407,11400,11500,11000,11200,2918999,LG디스플레이
174030,20200408,11200,11250,11000,11050,1871119,LG디스플레이
174031,20200409,11400,11450,11100,11300,2328312,LG디스플레이
174032,20200410,11450,11750,11250,11450,3326992,LG디스플레이
174033,20200413,11450,11450,11000,11050,1915633,LG디스플레이
174034,20200414,11200,11300,11100,11200,1888735,LG디스플레이
174035,20200416,11050,11250,10950,11150,1526549,LG디스플레이
174036,20200417,11250,11750,11250,11500,4254959,LG디스플레이
174037,20200420,11550,11550,11250,11300,2256022,LG디스플레이
174038,20200421,11200,11500,11000,11100,2738827,LG디스플레이
174039,20200422,11000,11050,10650,10850,2613664,LG디스플레이
174040,20200423,10950,11200,10850,10900,2182482,LG디스플레이
174041,20200424,10800,10850,10550,10550,2310302,LG디스플레이
174042,20200427,10600,10950,10550,10850,1808437,LG디스플레이
174043,20200428,10950,11300,10850,11100,2925848,LG디스플레이
174044,20200429,11150,11300,11050,11050,2339489,LG디스플레이
174045,20200504,10850,10950,10650,10700,2171298,LG디스플레이
174046,20200506,10900,10950,10800,10950,1486919,LG디스플레이
174047,20200507,10850,10900,10700,10800,1417068,LG디스플레이
174048,20200508,10900,11150,10850,10900,1837812,LG디스플레이
174049,20200511,10900,10950,10750,10750,1260476,LG디스플레이
174050,20200512,10750,10800,10350,10400,2209682,LG디스플레이
174051,20200513,10300,10450,10200,10400,1866611,LG디스플레이
174052,20200514,10250,10300,10000,10300,3184707,LG디스플레이
174053,20200515,10300,10350,10100,10150,1231868,LG디스플레이
174054,20200518,10200,10250,10050,10250,1171644,LG디스플레이
174055,20200519,10450,10650,10400,10650,2556851,LG디스플레이
174056,20200520,10600,10600,10450,10550,1445262,LG디스플레이
174057,20200521,10650,10750,10550,10700,2004038,LG디스플레이
174058,20200522,10650,10650,10150,10250,2796866,LG디스플레이
174059,20200525,10350,10350,10200,10250,1567539,LG디스플레이
174060,20200526,10300,10700,10250,10550,3401512,LG디스플레이
174061,20200527,10600,10850,10500,10650,2632670,LG디스플레이
174062,20200528,10850,10900,10350,10550,2625697,LG디스플레이
174063,20200529,10450,10500,10200,10200,3860506,LG디스플레이
174064,20200601,10250,10650,10250,10650,2552725,LG디스플레이
174065,20200602,10650,11350,10600,11100,5562644,LG디스플레이
174066,20200603,11450,11900,11200,11800,8077649,LG디스플레이
174067,20200604,12100,12550,11650,12000,7695385,LG디스플레이
174068,20200605,12100,12150,11600,12100,3804588,LG디스플레이
174069,20200608,12450,12800,12150,12750,5597187,LG디스플레이
174070,20200609,12900,13100,12550,12650,4839697,LG디스플레이
174071,20200610,12700,12750,12300,12600,4229334,LG디스플레이
174072,20200611,12550,12550,11900,12150,5451331,LG디스플레이
174073,20200612,11550,11800,11450,11650,4066174,LG디스플레이
174074,20200615,11550,11950,11000,11000,3822273,LG디스플레이
174075,20200616,11400,11750,11350,11700,2563988,LG디스플레이
174076,20200617,11650,12100,11550,11900,2761343,LG디스플레이
174077,20200618,11850,12000,11700,11700,1549737,LG디스플레이
174078,20200619,11950,12000,11600,11750,2333360,LG디스플레이
174079,20200622,11650,11800,11600,11750,1250682,LG디스플레이
174080,20200623,11950,12300,11800,11900,3383667,LG디스플레이
174081,20200624,12150,12200,11950,12000,1971911,LG디스플레이
174082,20200625,11750,11800,11500,11500,1823799,LG디스플레이
174083,20200626,11600,11700,11450,11600,1550110,LG디스플레이
174084,20200629,11400,11500,11200,11250,1565025,LG디스플레이
174085,20200630,11450,11600,11350,11350,1360458,LG디스플레이
174086,20200701,11650,11850,11500,11750,1881701,LG디스플레이
174087,20200702,12000,12000,11750,11750,1318426,LG디스플레이
174088,20200703,11900,11950,11600,11650,1239187,LG디스플레이
174089,20200706,11750,12900,11650,12800,6978606,LG디스플레이
174090,20200707,12850,13100,12200,12200,4885103,LG디스플레이
174091,20200708,12300,12600,12200,12250,2348815,LG디스플레이
174092,20200709,12500,12700,12200,12250,2710482,LG디스플레이
174093,20200710,12300,12300,11950,12200,2029556,LG디스플레이
174094,20200713,12500,12700,12300,12450,2538507,LG디스플레이
174095,20200714,12400,12450,12200,12450,1560728,LG디스플레이
174096,20200715,12650,12850,12500,12700,2910039,LG디스플레이
174097,20200716,12750,12850,12600,12750,1438333,LG디스플레이
174098,20200717,12750,12800,12550,12600,1080943,LG디스플레이
174099,20200720,12650,12650,12450,12650,1151788,LG디스플레이
174100,20200721,12800,13250,12700,13100,3858036,LG디스플레이
174101,20200722,13150,13300,12850,12900,2733250,LG디스플레이
174102,20200723,12850,12850,12550,12750,1862511,LG디스플레이
174103,20200724,12800,12950,12350,12350,3005545,LG디스플레이
174104,20200727,12350,12500,12150,12250,1615695,LG디스플레이
174105,20200728,12400,12550,12250,12400,2331110,LG디스플레이
174106,20200729,12550,12800,12450,12550,1987733,LG디스플레이
174107,20200730,12650,12850,12550,12800,2070225,LG디스플레이
174108,20200731,12850,13050,12600,12600,1661670,LG디스플레이
174109,20200803,12650,12650,12300,12400,1518351,LG디스플레이
174110,20200804,12400,12500,12300,12500,1822439,LG디스플레이
174111,20200805,12500,12500,12300,12450,1424761,LG디스플레이
174112,20200806,12700,12800,12500,12600,2131227,LG디스플레이
174113,20200807,12650,12700,12350,12400,1510924,LG디스플레이
174114,20200810,12450,13200,12400,13150,5966549,LG디스플레이
174115,20200811,13200,13350,12900,13150,3378387,LG디스플레이
174116,20200812,13050,13250,12800,13150,2681052,LG디스플레이
174117,20200813,13450,13900,13150,13250,6314005,LG디스플레이
174118,20200814,13300,13950,13200,13700,4977332,LG디스플레이
174119,20200818,13700,13750,12850,13000,4192002,LG디스플레이
174120,20200819,13000,13200,12800,12900,2011512,LG디스플레이
174121,20200820,12850,13050,12500,12550,2943718,LG디스플레이
174122,20200821,12850,13600,12800,13350,5879552,LG디스플레이
174123,20200824,13650,15200,13500,15100,16215702,LG디스플레이
174124,20200825,15200,15400,14800,15150,6737779,LG디스플레이
174125,20200826,15100,15800,14850,15350,8143707,LG디스플레이
174126,20200827,15400,15600,14850,14950,4824965,LG디스플레이
174127,20200828,15150,15600,14800,14850,5436465,LG디스플레이
174128,20200831,14950,15100,14550,14600,3740750,LG디스플레이
174129,20200901,14600,14950,14550,14900,2362025,LG디스플레이
174130,20200902,15000,15350,14550,14900,3540764,LG디스플레이
174131,20200903,15000,15100,14650,14850,2704839,LG디스플레이
174132,20200904,14250,14950,14250,14850,3702015,LG디스플레이
174133,20200907,14950,15750,14850,15500,7013744,LG디스플레이
174134,20200908,15650,16050,15400,15950,4747935,LG디스플레이
174135,20200909,15700,16400,15500,15950,4984989,LG디스플레이
174136,20200910,16150,16400,15950,16400,3415847,LG디스플레이
174137,20200911,16350,16850,16200,16750,3803433,LG디스플레이
174138,20200914,16950,17150,16450,16600,3095395,LG디스플레이
174139,20200915,16600,16650,16050,16250,3019521,LG디스플레이
174140,20200916,16250,16450,16000,16050,2631504,LG디스플레이
174141,20200917,16200,16450,15900,16100,2938524,LG디스플레이
174142,20200918,16100,16200,15950,16150,1413514,LG디스플레이
174143,20200921,16150,16500,16100,16250,2357525,LG디스플레이
174144,20200922,16350,16400,15700,15700,2479103,LG디스플레이
174145,20200923,15900,16100,15250,15900,2103162,LG디스플레이
174146,20200924,15600,15750,15100,15100,2427886,LG디스플레이
174147,20200925,15350,15400,14900,14950,1655989,LG디스플레이
174148,20200928,15150,15300,14950,15100,1013686,LG디스플레이
174149,20200929,15300,15650,15250,15350,1584303,LG디스플레이
174150,20201005,15250,15650,15100,15650,1503877,LG디스플레이
174151,20201006,15850,15850,15350,15400,2072722,LG디스플레이
174152,20201007,15150,15400,15000,15250,1662039,LG디스플레이
174153,20201008,15450,15950,15300,15850,3218408,LG디스플레이
174154,20201012,16050,16150,15700,15900,1885315,LG디스플레이
174155,20201013,16050,16200,15700,16150,2840181,LG디스플레이
174156,20201014,16250,16700,16250,16450,4452739,LG디스플레이
174157,20201015,16300,16350,15950,16150,2361441,LG디스플레이
174158,20201016,16100,16300,15500,15700,1882094,LG디스플레이
174159,20201019,15900,16200,15750,15750,1465651,LG디스플레이
174160,20201020,15750,15950,15500,15750,1418515,LG디스플레이
174161,20201021,15750,15900,15550,15800,1278212,LG디스플레이
174162,20201022,15700,16000,15550,15750,1572096,LG디스플레이
174163,20201023,16150,16150,15300,15300,3326959,LG디스플레이
174164,20201026,15250,15300,14850,14900,2387377,LG디스플레이
174165,20201027,14800,15100,14650,14800,1923859,LG디스플레이
174166,20201028,14700,14800,14450,14800,1792062,LG디스플레이
174167,20201029,14500,14550,14300,14450,1930608,LG디스플레이
174168,20201030,14500,14600,14050,14050,1955108,LG디스플레이
174169,20201102,14100,14400,14100,14350,963848,LG디스플레이
174170,20201103,14450,14900,14450,14850,1688681,LG디스플레이
174171,20201104,15100,15100,14600,14700,1358582,LG디스플레이
174172,20201105,14900,14900,14750,14900,1375193,LG디스플레이
174173,20201106,14900,15200,14850,14950,1444180,LG디스플레이
174174,20201109,15200,15300,15000,15200,1437537,LG디스플레이
174175,20201110,15300,15350,14800,14900,1972674,LG디스플레이
174176,20201111,14850,15150,14850,15150,1686159,LG디스플레이
174177,20201112,15150,15200,14900,15000,2181372,LG디스플레이
174178,20201113,14900,14950,14700,14750,1670130,LG디스플레이
174179,20201116,14850,15050,14800,14950,1926277,LG디스플레이
174180,20201117,15000,15150,14750,14900,2085679,LG디스플레이
174181,20201118,14850,15000,14750,14850,1553428,LG디스플레이
174182,20201119,14800,14850,14500,14650,1993261,LG디스플레이
174183,20201120,14750,15200,14700,15150,2451071,LG디스플레이
174184,20201123,15350,15700,15150,15400,3205194,LG디스플레이
174185,20201124,15500,15650,15250,15450,2991226,LG디스플레이
174186,20201125,15700,16350,15600,15800,6620634,LG디스플레이
174187,20201126,15850,16200,15500,15650,2801390,LG디스플레이
174188,20201127,15700,16000,15550,15750,1931714,LG디스플레이
174189,20201130,15900,15950,15250,15250,3577184,LG디스플레이
174190,20201201,15500,15850,15300,15800,2028154,LG디스플레이
174191,20201202,15900,16000,15600,15850,2217495,LG디스플레이
174192,20201203,15900,16150,15700,16000,2591225,LG디스플레이
174193,20201204,16050,16550,15950,16400,5604662,LG디스플레이
174194,20201207,16550,16650,15900,16100,3319644,LG디스플레이
174195,20201208,16150,16400,15900,16050,3186318,LG디스플레이
174196,20201209,16100,16200,16000,16100,1985256,LG디스플레이
174197,20201210,16050,16650,15900,16650,4684513,LG디스플레이
174198,20201211,16700,16850,16400,16650,3312572,LG디스플레이
174199,20201214,16650,16950,16550,16800,2900267,LG디스플레이
174200,20201215,16950,18100,16850,17950,12241478,LG디스플레이
174201,20201216,18100,18250,17800,17950,4746079,LG디스플레이
174202,20201217,18050,18500,17550,18400,5377127,LG디스플레이
174203,20201218,18450,18600,17900,17950,3366724,LG디스플레이
174204,20201221,18000,18000,17450,17600,3009124,LG디스플레이
174205,20201222,17500,17850,17050,17150,3079683,LG디스플레이
174206,20201223,17250,20750,17000,18250,41667728,LG디스플레이
174207,20201224,18450,18550,17550,17850,7122580,LG디스플레이
174208,20201228,17950,18750,17950,18050,9528001,LG디스플레이
174209,20201229,18450,19300,18350,18600,5852611,LG디스플레이
174210,20201230,18550,18650,18350,18550,3159657,LG디스플레이
174211,20210104,18850,19300,18850,19050,5330672,LG디스플레이
174212,20210105,19000,19150,18500,18800,4085421,LG디스플레이
174213,20210106,19150,19850,19100,19550,8004749,LG디스플레이
174214,20210107,19700,20250,19350,19900,8022046,LG디스플레이
174215,20210108,20200,20200,19500,20000,4932619,LG디스플레이
174216,20210111,20250,20650,18950,19600,8889305,LG디스플레이
174217,20210112,19600,20250,19350,20000,6454986,LG디스플레이
174218,20210113,20650,21100,20300,20450,6674833,LG디스플레이
174219,20210114,20250,21500,20150,21500,9918191,LG디스플레이
174220,20210115,21850,22150,21000,21050,5966672,LG디스플레이
174221,20210118,20650,20950,20250,20650,3783024,LG디스플레이
174222,20210119,20800,21250,20650,21000,3526661,LG디스플레이
174223,20210120,21100,21400,20800,21250,3630115,LG디스플레이
174224,20210121,21650,24150,21400,23300,28035650,LG디스플레이
174225,20210122,23550,24250,23000,23550,9566260,LG디스플레이
174226,20210125,23550,23750,23100,23550,3970201,LG디스플레이
174227,20210126,23650,24300,23300,24100,6844903,LG디스플레이
174228,20210127,24700,24950,22900,22900,8529941,LG디스플레이
174229,20210128,22400,23650,21900,23000,6207297,LG디스플레이
174230,20210129,23450,23550,21700,21750,6345072,LG디스플레이
174231,20210201,21900,22850,21200,22750,4883218,LG디스플레이
174232,20210202,23050,23400,22350,22800,4436303,LG디스플레이
174233,20210203,23050,23100,22400,22750,3195141,LG디스플레이
174234,20210204,22900,23750,22700,23350,6167015,LG디스플레이
174235,20210205,23550,23600,23000,23200,2439024,LG디스플레이
174236,20210208,23200,23300,22750,23000,2793316,LG디스플레이
174237,20210209,23100,23950,23000,23450,6021038,LG디스플레이
174238,20210210,23650,23900,23500,23750,3927078,LG디스플레이
174239,20210215,24350,24900,24100,24850,5495342,LG디스플레이
174240,20210216,25150,25350,24500,24900,4096120,LG디스플레이
174241,20210217,24800,24900,24200,24750,2807561,LG디스플레이
174242,20210218,24750,25050,24050,24050,2994732,LG디스플레이
174243,20210219,24100,24900,24050,24800,3908207,LG디스플레이
174244,20210222,25150,25200,24550,24850,2877212,LG디스플레이
174245,20210223,24500,25150,24350,24750,3137917,LG디스플레이
174246,20210224,24800,24850,23400,23400,4020060,LG디스플레이
174247,20210225,24000,24100,23450,23700,2747317,LG디스플레이
174248,20210226,22850,23300,22500,22600,5206863,LG디스플레이
174249,20210302,23300,23450,22750,23000,3006652,LG디스플레이
174250,20210303,22950,23150,22750,22900,1868719,LG디스플레이
174251,20210304,22650,23050,22400,22700,2109406,LG디스플레이
174252,20210305,22300,22650,21750,22500,3385112,LG디스플레이
174253,20210308,22750,22800,22100,22100,1795500,LG디스플레이
174254,20210309,22000,22400,21550,22050,2791460,LG디스플레이
174255,20210310,22550,22600,21800,21800,1895791,LG디스플레이
174256,20210311,21900,22400,21650,22400,2672205,LG디스플레이
174257,20210312,22550,23000,22500,22700,1760257,LG디스플레이
174258,20210315,22650,22700,22200,22200,1331372,LG디스플레이
174259,20210316,22450,22700,22300,22450,1766689,LG디스플레이
174260,20210317,22550,22550,21900,22150,2083303,LG디스플레이
174261,20210318,22300,22500,21950,21950,2411499,LG디스플레이
174262,20210319,21600,21750,21400,21750,2491258,LG디스플레이
174263,20210322,21900,22550,21650,22500,2738736,LG디스플레이
174264,20210323,22800,23350,22100,22350,4602567,LG디스플레이
